,Unnamed: 0,url,text,polarization
509,511.0,https://opiniez.com/2020/07/26/het-volgende-kabinet-rutte-komt-er-gewoon-weer-aan/kees-rooke/,"We leven in turbulente tijden. Begin volgend jaar zal het wellicht wat rustiger zijn dan nu, maar toch zal de nasleep van de coronacrisis voelbaar zijn. Er zullen veel mensen zonder werk zitten en de staatsschuld zal fors zijn opgelopen. ‘Oude dossiers’ gaan de politieke agenda straks weer bepalen. Financieel jurist Kees Rooke blikt vooruit op de verkiezingen van 17 maart 2021. Thema’s Wat zijn naar mijn idee de belangrijkste thema’s voor de verkiezingen?Koopkracht: Wie draait er op voor de gevolgen van de coronacrisis? Klimaat: Eindelijk kunnen de kiezers zich uitspreken over het klimaatakkoord waarin zij nooit gekend zijn;Europa: minder of meer EU?Immigratie: Hoe moeten we (voor zover mogelijk) omgaan met de aanhoudende stroom asielzoekers?KoopkrachtDe coronacrisis heeft voor een enorme economische krimp en vele faillissementen gezorgd. Het begrotingstekort van de overheid is door het dak gegaan. De kabinetten-Rutte hebben de afgelopen jaren de lasten verhoogd en de staatsschuld voor een deel afgelost. Door de coronacrisis is deze aflossing in één keer verdampt. Het begrotingstekort voor het jaar 2020 zal tussen de 60 en 80 miljard uitkomen en de staatsschuld zal stijgen boven de 400 miljard euro.Een lastenverlichting lijkt onmogelijk. Wel kan er geld ‘gevonden’ worden bij andere dossiers.Klimaat Het kabinet kwam in 2019 met een Klimaatakkoord en een Klimaatwet waarin een groot aantal maatregelen werd afgesproken, die van begin af aan omstreden waren (“van het gas af”) of dat later werden (biomassa). Daarnaast werden innovatieve energiebronnen zoals thorium en kernenergie buiten de discussie gehouden. Het kabinet heeft tot dusver krampachtig vastgehouden aan de doelstellingen van het Klimaatakkoord, maar zonder biomassacentrales is dit onhaalbaar. En die biomassacentrales wil echt niemand meer. Dit kan een groot probleem worden voor de regeringspartijen die het gevoerde beleid moeten uitleggen en aangeven hoe nu verder.",0
510,512.0,https://opiniez.com/2020/06/20/de-minachtende-lichaamstaal-van-sylvana-simons/inesvanbokhoven/,"Wat was het weer een schitterend optreden van Sylvana eergisteren in de Amsterdamse gemeenteraad. Voor wie het niet gezien heeft, zal ik het kort beschrijven. Mevrouw van Soest, de fractievoorzitter van de Partij van de Ouderen, had (hoe kan het anders) een fikse aanvaring met mevrouw Simons, die haar (hoe kan het anders) suggestief in verband bracht met discriminatie en nationalisme.Wil van Soest reageerde hier terecht verbolgen op, en liet, met behulp van een foto, aan Sylvana zien dat de beschuldiging geheel onterecht was. Dat was (hoe kan het anders) volkomen zinloos: Sylvana, die toch al niet bekend staat om haar diplomatieke gaven, besloot zich van haar meest beroerde kant te laten zien, toen de voorzitter haar vroeg of ze wilde reageren.“Jazeker”, zei Sylvana, “op deze manier.”En daarna gaf ze mevrouw Van Soest het meest hatelijke, neerbuigende, spottende applausje dat ik ooit heb gezien – nog altijd met die blik die droop van minachting. Hoe kan het anders? Lichaamstaal Ik moet zeggen dat ik het knap van Van Soest vind dat ze hier kalm bij bleef. Werkelijk heel erg knap. Ik vermoed dat Van Soest, die zich daarmee de ‘oudste en meest wijze’ toonde, ondertussen wel weet hoe de hazen lopen als Sylvana haar mond open doet, want laten we eerlijk zijn: er valt, letterlijk en figuurlijk, niet met Sylvana Simons te praten. Ik denk aan de jongeman die ooit Sylvana passeerde tijdens een overleg met haar partijgenoten, en in zijn aangeschoten toestand “Woh!” zei – omdat-ie niet zo vaak BN-ers zag, zoals hij haar even later uitlegde. Sylvana had iets anders verstaan en gaf hem (hoe kan het anders) het nadeel van de twijfel, en zei daarbij iets opmerkelijks: “Taal is meer dan woorden, het is lichaamstaal, het is de energie die je uitstraalt… Ik voelde agressie van je af komen”.",1
511,513.0,https://opiniez.com/2020/06/06/het-narcisme-van-groenlinks/inesvanbokhoven/,"Nou, we hebben het ondertussen allemaal wel gelezen: Femke Halsema weigert enige verantwoordelijkheid te nemen voor de gefaalde demonstratie van afgelopen maandag. En om eerlijk de waarheid te zeggen, is dat exact wat ik verwacht had. Het is misschien een beetje kinderachtig om het zo op te sommen, maar wanneer maakte u het voor het laatst mee dat iemand van GroenLinks zich uit eigen beweging verontschuldigde, een fout toegaf, erkende dat iemand anders wellicht ook een punt had, of aangaf ongelijk te hebben? Ik kan het me ook niet heugen en vraag me zelfs af of het wel ooit gebeurd is. Ik volg – sinds de inbreker Duyvendak de campagne uitzette voor de huidige koers – de club redelijk nauwgezet en voorzie ze van kritiek waar ik maar kan. Niet omdat ik het met hun standpunten oneens ben, daar gaat het me nog niet eens om, maar omdat ik vind dat GroenLinks zo’n beetje de meest narcistische partij van Nederland is geworden onder de leiding van deze meneer. En narcisme is iets gevaarlijks. Meer dan mensen denken. Wat is narcisme precies? Want het is een term die heden ten dage rondvliegt als een ergerlijke mug; elke politicus of bekendheid wordt er wel een keertje voor uitgemaakt, voor narcist. En de meeste mensen denken dat narcisme zoiets is als ‘overdreven ijdelheid’ – en dat is het dus niet. Het is een vorm van zelfbescherming waarbij de angst voor een negatief zelfbeeld centraal staat, en vanuit die angst wordt vrijwel alles aangewend door de narcist om toch vooral maar niet geconfronteerd te worden met gevoelens die hij onaangenaam vindt. Om dat te bereiken ontwikkelt de narcist een aantal eigenschappen die hem daarbij helpen, maar die voor de omgeving vaak ongekende problemen opleveren. Er zijn dikke boeken over vol geschreven, want narcisme wordt gezien als een soort psychologische epidemie van deze tijd.",1
512,514.0,https://opiniez.com/2020/06/01/d66-virus-besmet-de-samenleving/henkstratingprive/,"Er heerst naast het corona-virus nog een virus in onze samenleving: het D66-virus. Een virus van besluiteloosheid als het gaat om het maken van échte keuzes die nodig zijn voor de grote politieke vraagstukken: Europa, migratie, klimaat en economie. Henk Strating wijst de weg om dit virus de baas te worden. Kool en geit sparen. Kent u het raadsel van de wolf, de geit en de kool? Een boer wil ze alle drie naar de overkant van de rivier varen, maar hij kan er maar één tegelijk meenemen in zijn bootje. Als hij de kool meeneemt vreet de wolf de geit op, maar als hij de wolf meeneemt eet de geit op zijn beurt de kool op. En als hij eerst de geit naar de overkant brengt schuift hij het probleem voor zich uit. Hij moet immers vervolgens óf de wolf óf de kool overvaren. En als hij daarna terug vaart wordt aan de overkant van de rivier de geit of de kool alsnog opgegeten. De boer staat model voor D66. D’66 – toen nog met een luchtkomma – werd in 1966 opgericht. Als een alternatief voor rechts en links in de Nederlandse partijpolitiek. Dat klonk en klinkt velen die de links-rechts-tegenstellingen beu waren sympathiek in de oren. Maar D66 is ook de partij die geen échte keuzes maakt. Dat D66-virus heeft de afgelopen halve eeuw de Nederlandse samenleving besmet. Waardoor we met elkaar óók geen échte keuzes maken. Het is de hoogste tijd om het D66-virus de baas te worden. Het één, noch het ander D66 prijst zichzelf graag aan als alternatief. Prominente D66-ers noemden hun partij on-ideologisch (Van Mierlo), pragmatisch (Gruijters) en anti-populistisch (Pechtold). Redelijk Radicaal luidde de titel van de jubileumbundel bij het 50-jarig bestaan. De geschiedenis van D66, 1966-2003, draagt de titel Tussen ideaal en illusie. En wie herinnert zich nog dat Jan Terlouw Nederland vanaf de verkiezingsposters toeriep: D’66 Het Redelijk Alternatief! Al deze slogans vertellen vooral wat D66 niét is.",1
513,515.0,https://opiniez.com/2020/05/17/de-nepnieuws-obsessie-van-kajsa-ollongren/rutgervandennoort/,"Kajsa Ollongren is midden april na een lange ‘winterslaap’ door ziekte weer als minister aan het werk getogen. Deze week bewees zij opnieuw maar weinig te hebben nagedacht over haar belabberde staat van dienst. Ze kwam dit keer met beschuldigingen dat Rusland desinformatie over het coronavirus verspreidt. Zonder daarvoor enige vorm van bewijs te leveren.  PatroonIn haar gedrag is een duidelijk patroon zichtbaar: Ollongren is overtuigd van een verondersteld actueel ‘probleem’ op het gebied van nepnieuws/internet/sociale media/buitenlandse beïnvloeding (kiest u maar) en trekt met veel bombarie aan de alarmbel. Na verloop van tijd blijkt dat ze geen bewijs voor haar beweringen heeft en kiest ze de vlucht naar voren in plaats van excuses te maken. Ze komt dan vervolgens niet terug op haar eerdere uitspraken, maar begint te draaien en kiest een ander thema. Wat blijft hangen is een rookgordijn, verwarring en verontwaardiging bij de objecten van deze valse beweringen. Ook lijkt Ollongren na jarenlang falen niets te hebben geleerd van haar eigen handelen. Zelfreflectie is onzichtbaar. Waarom is ze eigenlijk teruggekomen na haar ziekte? Waarom heeft ze niet ingezien dat de functie van minister boven haar macht ligt, net als minister Bruins moest concluderen? Laten we eens terugkijken. Russische beïnvloeding Eind 2017 komt Ollongren met de opzienbarende bewering dat Rusland de Nederlandse Tweede Kamerverkiezingen van 2017 zou hebben beïnvloed. Ook zou er een grote hoeveelheid nepnieuws worden verstuurd vanuit Rusland. Twee jaar later bleek – op basis van een door haar zelf geëntameerd en aan de Tweede Kamer aangeboden ‘wetenschappelijk’ onderzoek – dat daarvan helemaal geen sprake was. Heeft minister Ollongren haar excuses aan Rusland aangeboden voor haar onjuiste bewering over de beïnvloeding van de verkiezingen van 2017? Nee, dat heeft ze niet.",1
514,516.0,https://opiniez.com/2020/02/04/rutte-iii-is-uitgeregeerd/johannes-vervloed/,"Terwijl je met een beetje goede wil nog kon zeggen dat Rutte I (en in mindere mate Rutte II) beleid voerde – de economische crisis werd aangepakt – is daar bij Rutte III weinig meer van te merken. Problemen worden niet opgelost en nieuw beleid wordt niet meer gemaakt. Het kabinet beperkt zich tot symptoombestrijding en symboolpolitiek.Het karwei – om met oud-premier Lubbers te spreken – is af, althans in de eigen perceptie. Het doel dat de kabinetten onder Rutte zich hadden gesteld is bereikt. De economische crisis is bezworen. De president van De Nederlandse Bank, Klaas Knot, gaf recentelijk in Buitenhof de economie zelfs een negen.Maar de bomen blijven niet tot in de hemel groeien. Knot waarschuwde dat de hoogconjunctuur niet eeuwig duurt. Er doen zich al capaciteitsproblemen voor in de industrie en de krapte op de arbeidsmarkt neemt toe. Het is zaak voorbereidingen te treffen voor slechter weer.Het kabinet zou de lasten van burgers en bedrijven moeten verminderen (belastingverlaging) en onnodige bureaucratie moeten opheffen (deregulering) om koopkracht te creëren en investeringen aan te moedigen. Op die wijze kan voorkomen worden dat het economische dal waar Nederland door zal moeten te diep wordt en er weer bezuinigd moet worden.Het kabinet doet echter precies het omgekeerde. Het laat de lasten van de burger steeds verder oplopen, met btw- en accijnsverhoging en met verhoogde premies voor WW en AOW. Het resultaat is een ongekend hoge lastendruk die in de 10 jaar van Rutte I, II en III opgelopen is van 35 tot bijna 40 %!Er kan meer worden gedaan Maar het kabinet zou meer kunnen doen dan belastingverlaging en deregulering. Het zou een bevolkingsbeleid kunnen voeren om de voorspelde bevolkingsexplosie in te dammen en daarmee de verzorgingsstaat betaalbaar te houden.Het zou de woningbouw een impuls kunnen geven door op te houden met het zinloze stikstof- en PFAS-reductiebeleid.",1
515,517.0,https://opiniez.com/2019/11/12/wat-vindt-de-christenunie-van-de-leugens-van-rutte/rutgervandennoort/,"Na een week vol turbulentie is het nu kristalhelder. Tijdens één van de ruim 3000 bombardementsvluchten van de Nederlandse F16’s in Irak blijken er in 2015 70 burgerslachtoffers te zijn gevallen. Dat was bekend bij de toenmalige minister van Defensie Jeanine Hennis, maar ze heeft – waarschijnlijk bewust – foute informatie aan de Tweede Kamer gegeven. Op 23 juni 2015 zei Hennis dat er geen sprake is geweest van Nederlandse betrokkenheid bij burgerslachtoffers door luchtaanvallen in Irak. De cruciale vragen hangen nu boven de markt “Wat wist Mark Rutte? En wanneer wist hij wat?” Navraag bij onze premier leidde tot het inmiddels bekende antwoord: “‘Ik heb daar geen herinnering aan“. Tja. Als het zou nou gaan om een bureaucratisch vraagstuk, bijvoorbeeld hoeveel managementlagen er in een ziekenhuis gemiddeld zijn, dan heb ik er het volste begrip voor dat je dat vier jaar na dato dat niet meer precies weet. Het is echter hoogst onwaarschijnlijk dat als een normaal mens hoort dat er 70 burgerdoden zijn gevallen bij een luchtaanval, hij dit weer vergeet. Net als dat Rutte weet dat er doden zijn gevallen bij de MH17-ramp. En dat er Nederlandse militairen in Mali om het leven zijn gekomen bij een mortierincident. Sterker nog: ik neem aan dat de premier direct door Hennis is gebeld omdat het om een ernstig incident ging in een strijdgebied waarbij Nederlandse militairen direct waren betrokken. Het is dus voor mij geen vraag meer of premier Rutte wel op de hoogte was. Natuurlijk is het zo dat bij deelname aan een oorlog zaken mis kunnen gaan. Ja, mogelijk waren de burgerdoden het gevolg van een inschattingsfout van de militaire inlichtingendienst, ook dat is helaas mensenwerk. Maar hier is de betrouwbaarheid van de minister-president aan de orde. Leugenspel We zijn dus in een groot leugenspel beland, waarin Rutte zal proberen zijn eigen hachje te redden.",1
516,518.0,https://opiniez.com/2019/10/23/kajsa-ollongren-minister-van-waarheid-en-deugmedia/asherbenavraham/,"Er is een poging tot karaktermoord gedaan. Minister van Waarheid en Deugmedia Kajsa Ollongren heeft via een duurbetaald, pseudo-wetenschappelijk broddelonderzoek aan de Tweede Kamer laten weten dat OpinieZ en een reeks andere rechts georiënteerde websites “junk news” brengen. Het is te gek voor woorden. We kunnen vaststellen dat de minister en haar gretige UvA-onderzoeksposse het verschil niet kennen tussen een opinieartikel en een nieuwsbericht. Het eerste gaat over een mening, het tweede gaat over feiten. Een opinie is subjectief en persoonlijk, een nieuwsbericht is zo objectief mogelijk en ontdaan van persoonlijke inkleuring. OpinieZ is – de naam zegt het al – een opiniemagazine, geen nieuwssite.  Maar de zaak is veel erger dan een technische definitiekwestie.  Ollongren heeft een agenda. De minister vindt dat kritische meningen gevaarlijk zijn. Meningen die afwijken van de opvattingen die 24/7 door politici, ambtenaren en de MSM worden rondgebazuind. Ze vindt die afwijkende meningen zó bedreigend voor het van overheidswege gepropageerde eenheidsdenken, dat de burger er tegen moet worden beschermd.  Want de dreiging komt van rechts, volgens Ollongren en haar universitaire smaadsquad. Ze komt met een onderzoeksrapport met onbegrijpelijke lawaaitaal, rap getrokken conclusies, lijstjes van foute websites, bolletjesplaatjes, tabellen en grafieken. We zien een minister die via een onderzoeksbureau van de Universiteit van Amsterdam denkt te moeten bepalen wat de waarheid is, wat betrouwbaar nieuws is en wat betrouwbare meningen zijn. Het angstvisioen van George Orwell is zo weer een stap dichterbij gekomen. Het gevaar komt van rechts, volgens de minister.  Dat gevaar wordt voorzien van een ministeriële bijsluiter: Let op, foute mening! Nepnieuws! Hyperpartijdig! Tendentieus! Ongeloofwaardig! Geen journalistieke standaards! Mijn wrange conclusie is dat voor Ollongren de norm voor betrouwbaar nieuws en betrouwbare meningen op links ligt.",1
517,519.0,https://opiniez.com/2019/07/31/er-is-ruimte-voor-een-nieuwe-partij-tussen-fvd-en-vvd/jangajentaan/,"De media werden deze week gedomineerd door het gedwongen vertrek van de voormalige tweede man van FvD, Henk Otten. In demêlee  van wederzijdse beschuldigingen over malversaties of te ruime betalingen, kwam het inhoudelijke conflict niet echt duidelijk op tafel. Toch was dit er wel: de conservatieve of “boreale” stroming binnen FvD kwam steeds meer in botsing met de liberale.Sommigen die op de hand zijn van Baudet, als ook de beide Paul’s (Frentrop en Cliteur) ontkennen dat er sprake was van inhoudelijke verschillen. In hun narratief zou het Otten puur zijn te doen om macht en geld en is er nu een noodzakelijke correctie gepleegd waardoor FvD verder kan groeien, ontdaan van Otten.Hoewel Otten inderdaad met harde hand de partij regeerde, getuige zijn kortwieken van de regionale partijbaronnen begin 2018, klopt het ontkennen van de inhoudelijke verschillen tussen Baudet en Otten niet. Die verschillen waren zichtbaar, ze hebben geleid tot spanningen en Baudet zal zich daardoor geremd hebben gevoeld. Otten stond voor de gematigde, liberale richting; Baudet voor de romantisch conservatieve, vergezeld met uitstapjes naar dubieuze figuren en controversiële uitspraken. Eén voorbeeld v an die inhoudelijke verschillen was een verschil van inzicht met betrekking tot de Nexit dat zich in februari openbaarde, nog ver voor het losbarsten van het conflict. In een programma van WNL zei Otten dat hij niet per se voor een Nexit is, maar wel tegen de Ever Closer Union. “Laten we de interne markt behouden. Wat wij willen, is terug naar de EEG waarin we economisch samenwerkten. We willen een assertiever beleid richting Brussel,’ aldus OttenDe correctie van partijleider Baudet volgde meteen. “Ik ben ideologisch tegen de EU, tegen de interne markt, tegen de open grenzen, tegen de euro, tegen het hele ding. Dat staat in ons verkiezingsprogramma en is al jaren onze lijn”, zei Baudet. Otten werd gedwongen zijn woorden in te slikken. Er was dus een politiek inhoudelijk verschil tussen Otten en Baudet, niet alleen waar het de filosofische uitstapjes van de partijleider betrof, maar ook inzake de EU.",1
518,520.0,https://opiniez.com/2019/06/20/het-asociale-gezicht-van-groenlinks/pamelapinas/,"GroenLinks heeft zich weer eens van haar dictatoriale kant laten zien. Eerst zuivert de partij op oud-communistische wijze het Tweede Kamerlid Zhini Özdil weg omdat hij te kritisch is over het leenstelsel. Direct daarna kan het Provinciale Statenlid Carla Brugman haar biezen pakken omdat ze overwoog een coalitiesamenwerking met de PVV en FvD aan te gaan in Limburg. Ruzies en reacties die laten zien dat GroenLinks een imagoprobleem heeft. Wat wil de “partij van de verbinding” nu eigenlijk uitstralen? De breuk tussen Klaver en Özdil ligt extra gevoelig omdat de twee zo’n goede band met elkaar hadden. Een band die niet bestand bleek tegen een politieke discussie over het leenstelsel. Het leenstelsel is de opvolger van wat voorheen studiefinanciering werd genoemd. Studiefinanciering betrof het geld dat door DUO (Dienst Uitvoering Onderwijs) aan studenten werd gegeven in de vorm van een ‘tijdelijke lening’. Een ‘lening’ die werd omgezet in een ‘gift’ zodra men een diploma had behaald. Door de invoering van het leenstelsel is deze ‘tijdelijke lening’ een ‘permanente lening’ geworden. Het geleende geld dient met rente terugbetaald te worden. Met als gevolg dat studenten nu soms voor tienduizenden euro’s in het rood staan en de nationale studieschuld momenteel al bijna 22 miljard bedraagt. Jesse Klaver en GroenLinks hebben aan dit asociale plan meegewerkt. Jesse en zijn partij hebben niet alleen voor het leenstelsel gestemd, maar ook meegeholpen aan het bedenken van dit leenstelsel. Als de onderwijsman van GroenLinks was Özdil vanaf het eerste begin gekant tegen dit leenstelsel. Met het slappe excuus dat Klaver op kraamverlof was werd Özdil gepasseerd en koos de GroenLinksfractie achter zijn rug om een andere woordvoerder voor de onderwijsportefeuille. Toen Özdil na een lange stilte eindelijk besloot zich openlijk tegen het leenstelsel uit te spreken barstte de bom.",1
519,521.0,https://opiniez.com/2019/05/31/zihni-ozdil-en-het-intellectuele-failliet-van-links/robertbor101/,"De val van GroenLinks-dwarsdenker Zihni Özdil was al enige tijd in de maak. Toch viel de wijze waarop de bijl viel menigeen rauw op het dak. Fractievoorzitter Jesse Klaver mocht rekenen op de nodige kritiek vanuit beide kanten van het politieke spectrum: ‘laf’, ‘grof’, ‘ego-beleid’, ‘kadaverdiscipline’, ‘Stalin-adept’, ‘van Verlosser naar Judas’, ‘machtspoliticus’, ‘Onderwerp je, of wegwezen‘. Het obligate zwartverven van de verstotene ging gepaard met allerhande beschuldigingen in de privé-sfeer, waaronder die van alcoholisme. Özdil toonde zich de volwassen partij en gaf zonder mokken zijn zetel terug aan de partij. Verfrissend, in een tijd waarin zetelroof de normaalste zaak van de wereld is. Na de afrekening toonde Jesse Klaver berouw over zijn optreden. Als een ware Spijtebijt uitte hij zalvende woorden over ‘lelijke politiek’. Hij zei dit zonder goed uit te kunnen leggen wat zijn rol in het drama was, alsof zijn invloed te verwaarlozen zou zijn. Dat Klaver in het verleden een spoor van rivalenlevenloos op het politieke slagveld heeft achtergelaten, wordt gemakshalve vergeten. De aangeleerde communistische zuiveringsvaardigheden zijn duidelijk niet verloren gegaan toen PSP, PPR, EVP en de Communistische Partij Nederland samensmolten tot GroenLinks. Hoewel de directe aanleiding voor het conflict tussen Klaver en Özdil gezocht moet worden in de kwestie over het leenstelsel, speelde daarvoor nog een andere kwestie. Op 23 april ging Özdil, samen met VVD’er Judith Tielen en PVV’er Harm Beertema in gesprek met filosoof Sid Lukkassen over indoctrinatie in het onderwijs. Lukkassen hield een betoog over het gebrek aan verscheidenheid in de wetenschap. Zoals te verwachten was, lagen de visies van Özdil en Lukkassen ver uit elkaar. Zij gingen echter wel met elkaar in gesprek. Toen gebeurde er iets bijzonders. Ondanks de compleet verschillende politieke belevingswerelden van de beide heren, behandelden ze elkaar als mens. Özdil nam een selfie met Lukkassen, beiden breed lachend en hij gaf hem zelfs een knuffel. Een heerlijke foto die vertrouwen geeft in de mensheid.",1
520,522.0,https://opiniez.com/2019/02/16/groenlinks-zet-vernietiging-israel-op-de-agenda/redactieopiniez/,"Voor het eerst sinds de NSB maakt geinstitutionaliseerd antisemitisme weer deel uit van het programma van een Nederlandse politieke partij. Vandaag besloot het GroenLinks-congres een resolutie aan te nemen waarin de partij zich schaart achter de doelstellingen van de BDS-beweging (Boycot, Divestment, Sanctions). Deze beweging vond zijn oorsprong in 2005 in een campagne van ruim honderd Palestijnse organisaties. Bizar Sindsdien propageren wereldwijd opererende BDS-activisten het kapot maken van Israël door boycotacties, terugtrekken van investeringen en opleggen van sancties. Zij gaan er van uit dat Israël geen bestaansrecht heeft en als Joodse staat moet verdwijnen. De “bezetting” moet worden beëindigd, het land volledig gedemilitariseerd en 5,5 miljoen door de VN-organisatie UNRWA erkende Palestijnse vluchtelingen moeten zich vrij op het grondgebied van Israël kunnen vestigen. Deze bizarre doelstelling is een recept voor grootschalig geweld en bloedvergieten en de ondergang van Israël als Joodse staat. Vernietiging Israël Door het aanvaarden van de resolutie op het GroenLinks-congres schaart de partij van Jesse Klaver zich achter de doelstellingen van de BDS-beweging. Als enige politieke partij in Nederland. Vanaf nu is het officiële standpunt van GroenLinks dat “BDS een geoorloofd middel is om de Palestijnen te helpen in hun strijd voor rechtvaardigheid”.  GroenLinks heeft vandaag in de kern verklaard het eens te zijn met wat de BDS-beweging door middel van haar acties probeert te bereiken: het vernietigen van Israël. Het ten gronde willen richten van een land dat na de gruwelen van de Tweede Wereldoorlog en de Holocaust is opgericht als veilig toevluchtsoord voor Joden kan niet anders dan als antisemitisch worden beschouwd. Een standpunt dat door de Duitse veiligheidsdienst wordt onderschreven. Het Amerikaanse Congres werkt vanwege de virulente Israëlhaat en antisemitisme van BDS aan federale anti-BDS wetgeving.",1
521,523.0,https://opiniez.com/2019/01/31/politiek-levert-niet-burger-wil-meer-grip/jangajentaan/,"Het zijn roerige politieke tijden. In veel landen, ook in Nederland, zien we de opkomst van ‘populistische’ partijen. Gevestigde partijen imploderen of klonteren samen om krampachtig een beleid voort te zetten waarin steeds minder mensen zich herkennen. Ook spontane verzetsbewegingen zoals de “gele hesjes” zijn teken van een groeiende kloof tussen burger en politiek.  Maar wat wil die burger? Politieke midden levert niet De gevestigde politieke partijen zitten vast door de zelfgekozen omklemming van een aantal dogma’s. Zij missen de intellectuele capaciteit en/of moed die ter discussie te stellen. Wat het ingewikkeld maakt is dat het huidige tijdperk gekenmerkt wordt door globalisme en neoliberalisme, wat leidt tot grote inkomensverschillen. Anderzijds zien we dat een aantal van de dogma’s van de elite juist nogal links zijn. Zoals Wouter Roorda onlangs stelde bij OpinieZ: klimaat, migratie en verzorgingsstaat zijn zo’n beetje de heilige huisjes van links. Het besef dat we keuzes moeten maken ontbreekt. Internationaal vertakt systeem Zo zijn we in de afgelopen decennia in een “systeem” beland dat zich moeilijk laat karakteriseren door de begrippen links of rechts. Ook neoliberalisme en globalisme zijn lastig te definiëren begrippen. Het economisch systeem is meer dan vroeger internationaal vertakt, maar lijkt juist steeds corporatistischer te worden. Met bepalende rollen voor overheden en multinationals die samenspannen, terwijl burgers en kleine bedrijven het onderspit delven. Ook de rol van centrale banken zoals de ECB wordt steeds overheersender. Een miljardendans waarbij steeds complexere instrumenten worden ingezet. Voor de gewone burger nauwelijks te begrijpen. Onze politici begrijpen er ook weinig meer van. Ze roepen maar wat. Zelfs nu de economie al drie jaar groeit gaat de helft van de burgers erop achteruit door allerlei lastenverzwaringen, blijkt uit een kritische doorrekening van het Nibud-model door OpinieZ collega Rutger van den Noort. Neoliberale dogma’sIn dit globalistische of “neoliberale” systeem wordt geregeerd op basis van een aantal dogma’s. Iedere kritische benadering van deze dogma’s wordt door de politieke elite bestreden als uiting van “populisme”, “nationalisme”, “rechtsextremisme” of simpelweg afgedaan als nostalgisch verlangen naar een voorbij tijdperk.",1
522,524.0,https://www.pzc.nl/politiek/tweede-kamer-stemt-gedwee-in-met-verlenging-avondklok~ae0f1268/,"Een grote meerderheid in de Tweede Kamer is vóór verlenging van de avondklok, bleek vanavond in een debat. Eerdere scepsis over toepassing van dit paardenmiddel is door angst voor de Britse variant van het coronavirus als sneeuw voor de zon verdwenen. Bijna twee weken geleden was de Kamer - met voorop D66, GroenLinks en PvdA - nog uitermate kritisch op de invoering van een spertijd. Na wat koehandel over een latere ingangstijd gingen deze partijen destijds akkoord. Het straatverbod in avond en nacht blijft tot en met 2 maart gelden, bleek gisteren al. Vandaag ontbrak ieder verzet van de eerdere twijfelaars. Terwijl het kabinet nog steeds niet exact kan zeggen of de avondklok wel effect sorteert. ‘Nul bewijs’ Kamerlid Groothuizen (D66) wil hooguit van de regering weten wáár op 23 februari, bij het volgende beoordelingsmoment, precies naar wordt gekeken. ,,Wanneer is er aanleiding om af te schalen?”, vroeg hij tijdens het debat. Ook Kamerlid Van der Graaf (ChristenUnie) vraagt zich af ‘wat er precies nodig is om te beoordelen of de avondklok nog langer nodig is’. Bekende tegenstanders zoals PVV, SGP, Forum voor Democratie, Denk en de Partij voor de Dieren uitten wél volop kritiek. PVV-leider Wilders vindt verlenging onverantwoord. ,,Er is nul feitelijk bewijs dat de avondklok werkt.” SGP-leider Van der Staaij noemt het ‘ongemakkelijk’ dat het kabinet, zonder dat daar een wet onder ligt, een avondklok heeft ingevoerd en verlengd.",1
523,525.0,https://www.pzc.nl/rotterdam/woningnood-of-niet-deze-bewoners-willen-geen-hoog-gebouw-in-hun-wijk-en-dat-zal-de-gemeente-weten-ook~a3bb4365/,"Woningnood of niet, deze bewoners willen geen hoog gebouw in hun wijk (en dat zal de gemeente weten ook) Bewoners aan de Bermweg in Capelle aan den IJssel willen met een referendum voorkomen dat de nieuwe plannen voor woningen in hun straat doorgaan. Het gaat volgens hen om te veel en te hoge huizen, die niet passend zijn bij de uitstraling van de buurt. Maandag werd het verzoek aan burgemeester Peter Oskam overhandigd. In 2017 werden al de spelregels voor het ontwikkelen van het terrein bij de kruising met de Capelseweg vastgesteld. Een paar jaar later volgde een tweede gebiedsplan. De bewoners voelen zich niet meegenomen in die nieuwe plannen. Het stadsbestuur is van plan om zo’n 37 woningen naast de kruising te bouwen. Doordat het te veel huizen zijn is er geen ruimte voor groen en water’’, zegt Wim Zanting, een van de initiatiefnemers. ,,En het wordt te druk.’’ Samen met een aantal andere bewoners verzamelde hij 130 handtekeningen in. Niet gehoord ,,Als burgers worden wij niet gehoord. Dit is niet het enige dossier waar de participatie niet goed gaat’’, aldus Zanting. De aanpassingen die er inmiddels wel zijn gekomen, voldoen volgens hem niet. De gemeenteraad buigt zich volgende week 15 februari over de plannen. Het referendumverzoek wordt dan ook behandeld. Bij een ‘ja’ moeten er nog 1600 handtekeningen worden opgehaald. ,,We gaan het verzoek bestuderen’’, reageert een woordvoerder van de gemeente. ,,Dan komt de wethouder erop terug.’’",1
