domain,url,text,polarization,ex_text1,ex_text2,ex_text3
wysokieobcasy.pl,"https://www.wysokieobcasy.pl/wysokie-obcasy/7,163229,26855021,amerykanskie-feministki-mowia-sa-trzy-wyjatki-od-zakazu-aborcji.html","Amerykańskie feministki mają świetne powiedzenie: ""Są trzy wyjątki od zakazu aborcji: gwałt, kazirodztwo i ja"". Rozmowa z Katarzyną Wężyk, dziennikarką, autorką książki ""Aborcja jest""
To walka o władzę nad światem, prawda?
Na pewno o władzę nad kobietami, czyli nad połową świata.

W książce cytujesz Marcina Lutra: „Niezależnie od swych słabości kobiety posiadają jedną cnotę, która je unieważnia: mają łona i mogą rodzić”. Czyli: mamy kontrolę tylko nad jedną rzeczą, ale jest to rzecz najważniejsza dla świata i ludzkości.
Myślę, że to kluczowy powód, dla którego mężczyźni tak chętnie wypowiadają się o aborcji i kobiecym egoizmie, który rzekomo do niej prowadzi. To kobiety decydują o sprowadzaniu nowego życia na świat i dla niektórych musi być to przerażające.

Czy przetrwa ród, naród, gospodarka?
Wydaje mi się, że te obawy są wtórne wobec egzystencjalnego lęku, który może się pojawiać u niektórych mężczyzn, gdy pomyślą, że ich życie też było w rękach matki. A gdyby podjęła decyzję o przerwaniu ciąży? Albo moja żona, pozbawiając mnie spadkobiercy? Ktoś inny ma nad tym kontrolę, nie ja.

Podczas lektury twojej książki zaskoczyło mnie to, że ten lęk narasta.
Na pewno zmieniało się jego ideologiczne uzasadnienie. Starożytni mieli zdrowsze podejście do seksualności niż ich następcy. Seks nie był demonizowany i nie musiał się łączyć z prokreacją. W najstarszym egipskim papirusie medycznym z XVIII w. p.n.e. mamy przepisy na środki antykoncepcyjne i abortyfikanty. Już wtedy znano metody barierowe – zablokowanie plemnikom dostępu do macicy przez zasłonięcie szyjki na przykład czopkiem z mikstury zawierającej odchody krokodyla. Arystoteles wspominał o antykoncepcji. Przez stulecia stosowano cztery sposoby kontroli urodzeń: abstynencję, antykoncepcję, aborcję i dzieciobójstwo. Idea, że płód jest człowiekiem, była starożytnym obca, ba, nawet niemowlę nim w pełni nie było. W Rzymie po porodzie ojciec musiał uznać dziecko, jeśli tego nie zrobił, było porzucane. Dziś dzieciobójstwo uznajemy za barbarzyństwo, ale ewolucja naszego podejścia pokazuje, że to kwestia kulturowa, zmienna i dość arbitralna.",1,,,
wysokieobcasy.pl,"https://www.wysokieobcasy.pl/wysokie-obcasy/7,163229,26855450,najczarniejszy-8-marca-w-historii-w-senacie-o-prawach-polek.html","Chcemy całego życia, w tym pieniędzy i władzy - tak można podsumować przesłanie debaty, którą w Senacie odbyły parlamentarzystki Koalicji Obywatelskiej oraz członkinie Kongresu Kobiet
W piątek w Senacie posłanki i senatorki Koalicji Obywatelskiej zorganizowały obchody Dnia Kobiet, podczas których zajęły się najbardziej palącymi problemami Polek.  

Spotkanie zaczęło się konferencją prasową “Bohaterki naszej historii”, na której parlamentarzystki ogłosiły, że wystąpiły z inicjatywą upamiętnienia trzech wicemarszałkiń Sejmu i Senatu: Olgi Krzyżanowskiej, Krystyny Bochenek oraz Zofii Kuratowskiej. W tej chwili w parlamencie nie ma ani jednej sali nazwanej imieniem kobiet, polityczki KO chcą, by jedna z sal Sejmu nosiła imię Krzyżanowskiej, natomiast ogrody przy parlamencie chcą ochrzcić imionami Kuratowskiej i Bochenek.  

Drugą inicjatywą jest otwarty dla wszystkich plebiscyt na Polkę, która będzie patronką roku 2022. Polityczki podkreśliły, że w tym roku wśród patronów nie ma ani jednej kobiety. - Państwo, zamiast chronić prawa kobiet, systematycznie je ogranicza.

Chcemy oddać hołd wyjątkowym kobietom, które często poświęcały cały swój czas, doświadczenie i wiedzę na walkę o prawa kobiet. Wszystkie jesteśmy beneficjentkami ich działalności - mówiły organizatorki konferencji. 
Propozycje można nadsyłać do 15 kwietnia na adres prawapolek@gmail.com.

- To najczarniejszy 8 marca w historii - mówiła Barbara Nowacka z Inicjatywy Polska. - Polki pozbawione praw reprodukcyjnych, dotknięte pandemią, pozostawione bez pomocy, bez nadziei na lepszą przyszłość. Trzeba rozmawiać o rozwiązaniach. Kiedyś dobrą praktyką był dialog Sejmu z organizacjami pozarządowymi, teraz jej nie ma. Dlatego my dziś będziemy rozmawiały o przyszłości Polek z gabinetem cieni Kongresu Kobiet.  ",0,,,
wysokieobcasy.pl,"https://www.wysokieobcasy.pl/wysokie-obcasy/7,163229,26852811,8-latka-chce-zostac-z-mama-ojca-sie-boi-sad-wydac-dziecko.html","Widać tu kardynalne grzechy wymiaru sprawiedliwości wobec dziecka - traktowanie dziecka jako przedmiotu do wydania czy odebrania. Dzieci dla sądów nie mają ani głosu, ani uczuć, nie są istotami ludzkimi, są przedmiotami sporu pomiędzy dorosłymi. To niewyobrażalne i nie do zaakceptowania - mówi Anita Kucharska-Dziedzic. I zapowiada działania.
Powodem interwencji poselskiej Anity Kucharskiej-Dziedzic i Roberta Obaza jest jedna ze spraw rodzinnych. Dziewczynka, która obecnie przebywa u matki, została zdiagnozowana z zaburzeniami adaptacyjnymi i lękiem przed kontaktem z ojcem. Dziewczynka panicznie boi się, że będzie musiała opuścić dom matki i zamieszkać u ojca. Jest w złym stanie psychicznym, ma problemy z uczęszczaniem do szkoły. Ojciec złożył wnioski nie tylko o zabezpieczenie córki - z którą nie kontaktował się przez dwa lata - przy nim, ale także zakaz kontaktów z matką i pozbawienie jej władzy rodzicielskiej. Z opinii kolejnych biegłych wynika, że matka ma wysokie kompetencje rodzicielskie, zaś z opinii terapeutów prowadzących jej córkę, że stan dziecka wynika z lęku przed rozdzieleniem z matką i starszą siostrą. Wobec ojca toczyło się postępowanie ws. podejrzeń o molestowanie seksualne dziecka, które zostało umorzone. Sprawa znajduje się w Państwowej Komisji ds. Pedofilii. Ojciec dziewczynki jest kuratorem sądowym.

Obecnie na podstawie postanowienia sądu, matka została zobowiązana do ""wydania"" dziecka ojcu.
Tak sprawę komentuje Anita Kucharska-Dziedzic, posłanka Lewicy, która od ponad dwóch dekad prowadzi stowarzyszenie BABA, zajmujące się pomocą osobom doznającym przemocy: Przewinęło się przez nasze biuro poradnicze tysiące skonfliktowanych i skrzywdzonych ludzi, kobiet i mężczyzn. Zwykle porada prawna im nie wystarcza, potrzeba terapii psychologicznej. Idąc do sądu, idą na długoletnią wojnę. Ale najbardziej w tych konfliktach pokrzywdzone są dzieci. Ta sprawa nie różni się od większości mi znanych, nie tylko ze względu na długoletni konflikt rodziców.

I dodaje: przede wszystkim widać tu kardynalne grzechy wymiaru sprawiedliwości wobec dziecka – traktowanie dziecka jako przedmiotu do wydania czy odebrania. Głos dziecka nie jest ważny – mówi prokurator, doświadczenie sędziów jest ważniejsze niż psychiatry czy psychoterapeuty dziecka – mówi sędzia. Sędzia nie chce słuchać dziecka, bo byłaby to krzywda dla niego, ale jednocześnie nie interesuje się opiniami specjalistów, którzy emocje, lęki i zdanie dziecka poznali. Dzieci dla sądów nie mają ani głosu, ani uczuć, nie są istotami ludzkimi, są przedmiotami sporu pomiędzy dorosłymi. To niewyobrażalne i nie do zaakceptowania.",0,,,
wysokieobcasy.pl,"https://www.wysokieobcasy.pl/wysokie-obcasy/7,163229,26850657,paulina-mlynarska-wykonala-profilaktyczna-mastektomie-to-nie.html","Paulina Młynasrka
Paulina Młynasrka (fot. Piotr Kamionka/ East News)

Paulina Młynarska poinformowała na Facebooku, że przeszła zabieg podwójnej profilaktycznej mastektomii. Mimo że nie daje to całkowitej ochrony przed zachorowaniem, pozwala zmniejszyć ryzyko wystąpienia raka piersi o blisko 90 proc. Profilaktyczna mastektomia jest w Polsce refundowana.

- Za mną podwójna profilaktyczna mastektomia – napisała na swoim koncie na Facebooku Paulina Młynarska. Dziennikarka zdecydowała się na zabieg po wykryciu u niej zmian morfologicznych, których obecność świadczy o wysokim ryzyku zachorowania na złośliwego raka piersi w przyszłości.

Profilaktyczna mastektomia refundowana przez NFZ
Prewencyjne usunięcie gruczołu piersiowego wykonuje się u osób obciążonych mutacjami w genach BRCA1 i BRCA2, które podnoszą ryzyko wystąpienia raka piersi. Decyzją ministra zdrowia ze stycznia 2019 roku profilaktyczna mastektomia znalazła się na liście świadczeń gwarantowanych, finansowanych z budżetu państwa. NFZ refunduje zarówno amputację piersi, jak i jej odtworzenie, czyli zabieg rekonstrukcji. Prywatna procedura profilaktycznej podwójnej mastektomii to koszt rzędu kilkunastu tysięcy złotych.  

Podkreślić należy, że nie ma bezwzględnych wskazań do zapobiegawczej amputacji piersi. Względne obejmują występowanie wspomnianych mutacji, obciążenia rodzinne lub wykryte zmiany morfologiczne w piersi. Mimo że zabieg ten nie daje całkowitej ochrony przed zachorowaniem, pozwala zmniejszyć ryzyko wystąpienia raka piersi o blisko 90 proc.

Dla pacjentek, które mimo występowania wyżej wymienionych uwarunkowań nie decydują się na operację o charakterze profilaktycznym, konieczne jest pozostanie pod ścisłym nadzorem lekarskim oraz wykonywanie regularnych badań. Ważne, aby decyzja o zastosowaniu - bądź nie - profilaktycznej mastektomii została podjęta indywidualnie przez każdą kobietę i była poprzedzona rozmową ze specjalistą, który wykaże wady i zalety danego rozwiązania. Nie do przecenienia jest także profesjonalne wsparcie psychologiczne. ",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26865606,polacy-chca-dzikiej-puszczy-bialowieskiej-rzad-bedzie-ja-rznal.html","Jaki tupet trzeba mieć, jakim być arogantem i ignorantem, żeby zgodę na wycinkę w Puszczy Białowieskiej, najcenniejszym lesie i jednym z najwspanialszych obiektów przyrodniczych Europy, podpisać w siedzibie Białowieskiego Parku Narodowego, i to jeszcze w stulecie jego utworzenia?

Ten haniebny pokaz buty zafundowali we wtorek Polsce wiceminister klimatu i środowiska Edward Siarka oraz dyrektor Lasów Państwowych Andrzej Konieczny.

Wycinka Puszczy Białowieskiej. Okolice Hajnówki
Czytaj także:
Puszcza Białowieska będzie dalej wycinana. Podpisano odpowiednie aneksy
Ale odpowiada za to cały rząd.

Przez ostatnie trzy i pół roku leśnicy mogli tu ścinać tylko suche drzewa przy drogach. Dla Puszczy Białowieskiej był to najlepszy okres w ostatnich 100 latach. A nawet dłużej, bo od 1915 r.

Nieprawdziwe okazały się strachy, że bez czujnej ręki leśnika zje ją kornik. Eksplozja populacji tego chrząszcza (tzw. gradacja) sama się załamała. Tak jak to zresztą miało miejsce wielokrotnie w ciągu tysięcy lat puszczańskiej historii.

REKLAMA

Pożarów, którymi straszyli leśnicy, też było tu mniej niż w innych polskich lasach.

Przyroda bujnie odżyła. Puszcza pięknie dziczała. Zwolenników rąbania i palenia musiało to zaboleć.
Dlatego Puszcza Białowieska ma być znowu raniona. Politycy prawicy i zachłanna leśna korporacja, dla niepoznaki mieniąca się Lasami Państwowymi, nie mogą dopuścić, by rósł i zapuszczał się las, który sobie sam radzi. To ich boli, to ich kłuje.

Wiceminister Siarka podpisał aneksy do planów zagospodarowania dla nadleśnictw Browsk i Białowieża.

Rany na żywym organizmie Puszczy znów mają być poszarpane. Wycinka z 2017 r. - największa w niepodległej Polsce - leśnikom nie wystarczyła. Mieliby zostawić w spokoju maleńki, uciekający im spod piły kawałek polskiego lasu?

To tu ma być prowadzona wycinka.
Czytaj także:
Lasy Państwowe znów chcą ciąć Puszczę Białowieską
Puszcza Białowieska zajmuje, przypomnijmy, ledwie 0,6 proc. powierzchni wszystkich naszych lasów.

Miejsce i czas podpisania aneksów zostały wybrane nieprzypadkowo. To forma symbolicznej przemocy. Tak władza pluje w twarz 84 proc. Polek i Polaków. Taki odsetek obywateli RP, jak wynika z badań Kantar Public przeprowadzonych dla Greenpeace, opowiada się za utworzeniem parku narodowego na terenie całej Puszczy Białowieskiej.

Podpisaną w siedzibie Białowieskiego Parku Narodowego zgodą na wycinkę PiS-owski rząd pokazał, że może szargać każdą świętość w dowolnej formie i miejscu.

Ale ta hańba, ten wstyd będą miały pozytywny skutek. To ostatnie lata tzw. opieki Lasów Państwowych nad Puszczą Białowieską i innymi cennymi lasami.

Czas im je zabrać, ochronić przed piłą i toporem, pozwolić się zapuszczać.
Pora też na głęboką reformę tej dziwacznej korporacji, która uwłaszczyła się na dobru publicznym. Pora na ukrócenie jej przywilejów i samowoli.

Jestem pewien, że ci, którzy urządzili Polsce ten żenujący pokaz arogancji i ignorancji, już niedługo zapłacą za to cenę polityczną. Wylądują na śmietniku historii, a ich nazwiska będą się kojarzyć wyłącznie z tępym barbarzyństwem.",1,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26859094,po-odstrzale-wilkow-na-podkarpaciu-strach-ma-wielkie-oczy.html","Populacja wilków w Polsce i Europie Zachodniej rośnie, będzie więc coraz więcej wilczo-ludzkich konfliktów. - Musimy się nauczyć lepiej je rozwiązywać - mówi ""Wyborczej"" prof. Rafał Kowalczyk, szef Instytutu Biologii Ssaków PAN w Białowieży.

Rozmowa z prof. Rafałem Kowalczykiem, dyrektorem Instytutu Biologii Ssaków Polskiej Akademii Nauk w Białowieży
Tomasz Ulanowski: Czym zawiniła wilczyca, którą odłowiliście ostatnio w Białowieży?
Prof. Rafał Kowalczyk: Osiedliła się tu. Najpierw pojawiała się wieczorami, nocą, a potem i w dzień. Polowała na wałęsające się psy, wyjadała resztki jedzenia. Często zbliżała się na odległość kilkunastu-kilku metrów do ludzi spacerujących z psami. Przerażała niektórych mieszkańców.

Nas niepokoił jej brak strachu przed człowiekiem. Być może została wychowana przez ludzi. Zresztą jest w bardzo dobrej kondycji.

Jeszcze przed jej odłowieniem przeprowadziliśmy z pomocą naukowców z Uniwersytetu Warszawskiego badania jej profilu genetycznego z próbek odchodów. Okazało się, że ta wilczyca nie jest tutejsza. Prawdopodobnie kilka miesięcy temu przywędrowała z krajów bałtyckich lub północnej Białorusi. Być może uciekła z niewoli i unikając starcia z panującą w okolicy Białowieży wilczą rodziną, zadomowiła się w samej miejscowości.

Nie prościej było ją po prostu zastrzelić?
- Nie jesteśmy zwolennikami zabijania zwierząt. Zresztą trudno byłoby to zrobić w gęsto zabudowanej wsi. No i choć ustawa o ochronie przyrody zezwala w określonych sytuacjach na odstrzał osobników gatunków chronionych wchodzących w konflikt z człowiekiem, to zastrzega też, że można to zrobić tylko w przypadku braku rozwiązań alternatywnych.

W Białowieży był możliwy odłów – dzięki Instytutowi Biologii Ssaków PAN i Białowieskiemu Parkowi Narodowemu, które mają doświadczenie w chwytaniu dzikich zwierząt.",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26845447,dziewiec-lekcji-jakie-dal-nam-rok-pandemii-koronawirusa-w-polsce.html","Rok temu doskonale już wiedzieliśmy, że świat zaatakował nowy wirus. Wiedzieliśmy, ponieważ czwartego marca w Polsce pojawił się pierwszy przypadek zakażenia SARS-CoV-2. Czego od tego czasu dowiedzieliśmy się o koronawirusie?

Jeszcze w lutym 2020 r. wielu liczyło na to, że zarazek nas ominie. Władze przekonywały, że Polska nie ma bezpośrednich połączeń lotniczych z chińskim miastem Wuhan, które jest epicentrum epidemii. Poza tym wszystkie loty z Wuhanu zostały wstrzymane. Epidemiolodzy ostrzegali jednak, że to nie oznacza, że koronawirusa w Polsce wcześniej czy później nie będzie.

Teoretycznie Polska powinna być przygotowana na taką ewentualność, bo ma odpowiednie procedury, by takie osoby odizolować i otoczyć opieką szpitalną. Zarazek jednak okazał się sprytniejszy, a, co gorsza, skrywał wiele tajemnic, wobec których uczeni wydawali się bezradni. Nie było ani leków, ani szczepionek, które mogłyby opanować epidemię. Dziś na szczęście jesteśmy w zupełnie innej sytuacji. Ten rok przyniósł wiele odpowiedzi na kluczowe pytania i jedno ogromne zaskoczenie.

Tego nie da się opanować
Kiedy w styczniu 2020 r. w chińskim mieście Wuhan wybuchła lokalna epidemia spowodowana nowym ""chińskim wirusem”, tamtejsze władze długo uspokajały opinię publiczną i zagranicznych naukowców, że sytuację da się opanować. Niestety, już 20 stycznia wirus przedostał się do kolejnych chińskich miast - Pekinu i Shenzhen oraz pojawił się w kolejnym kraju - Korei Południowej.

To doskonale oddaje stare powiedzenie lekarzy zakaźników, że wirusy nie znają granic. Przypomnienie tego było cenną lekcją, która na zawsze już zmieni nasze podejście do lokalnych epidemii.

W obecnym świecie nic już nie jest lokalne, zwłaszcza jeśli mówimy o infekcji, która rozprzestrzenia się drogą oddechową.
Możemy też odłożyć między bajki przekonanie, że wirusy odzwierzęce są niegroźne dla ludzkości. Wielu uczonych było przekonanych, że nowy koronawirus nie potrafi przenosić się z człowieka na człowieka, że taki proces trwa wieki, a my na pewno ten moment wyłapiemy.",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26848693,lasy-panstwowe-znow-chca-ciac-puszcze-bialowieska.html","Cięcia w Puszczy mogą ruszyć w ciągu najbliższych tygodni. Lasy Państwowe nie mają zamiaru zważać ani na okres lęgowy ptaków, ani na tegoroczne obchody stulecia Białowieskiego Parku Narodowego. Drogi zrywkowe już są wyznaczane.

W Puszczy wciąż widać ślady po gigantycznej wycince z 2017 roku. I widać będzie jeszcze bardzo długo. Być może całe pokolenie będzie miało wątpliwą przyjemność oglądania tego, co dokonały w tym najsłynniejszym europejskim lesie harwestery, czyli żniwiarze (ciężkie maszyny tnące).

Harwestery, które mogą ściąć nawet 200 drzew dziennie, nie tylko wycinały olbrzymie świerki, ale też miażdżyły wszystko, na co natrafiły, w tym naturalne odnowienie. Gigantyczne koleiny po tych maszynach widać jeszcze dziś. Wycięto wtedy 200 tys. m sześc. – to 6 tys. ciężarówek wyładowanych drewnem. Nigdy po 1989 r., nigdy w niepodległej Polsce nie zadano takich ran Puszczy, jak zrobiły to nadzorowane przez PiS i niesławnej pamięci ministra środowiska Jana Szyszkę Lasy Państwowe. Jak twierdzili, chodziło o zapewnienie bezpieczeństwa i walkę z kornikiem.

14 ZDJĘĆ
Fot. Agnieszka Sadowska / Agencja Gazeta

Puszcza genialnie się zapuszcza
Ale rok 2017 okazał się też dla Puszczy dobry. Społeczny sprzeciw, protesty organizacji pozarządowych, blokowanie harwesterów, a także zdecydowana postawa Komisji Europejskiej sprawiły, że w listopadzie harwestery wyjechały z Puszczy. Rząd ugiął się, gdy Europejski Trybunał Sprawiedliwości zagroził karami mogącymi sięgać minimum 100 tys. euro dziennie. Od tego czasu puszcza ma spokój. To jej najlepszy okres od 1915 roku, czyli od czasu, gdy zaczęła się tu gospodarka leśna. Przez trzy i pół roku nie wycinano nic (leśnicy mogli wycinać tylko suche drzewa zagrażające bezpieczeństwu na drogach, ale nie mogli ich zabierać).

Sóweczka
Czytaj także:
Jak Adam Wajrak przyłapał myśliwego, który przechowywał 200 ofiar
Przez te trzy i pół roku wszystkie obawy, że z niezagospodarowaną Puszczą zaczną się dziać złe rzeczy, okazały się mrzonką. Puszczy nie dotknęły wielkie pożary, którymi straszono - miała się zapalić masa martwych drzew. Tymczasem w Puszczy jest mniej pożarów lasu w przeliczeniu na powierzchnię niż średnia dla Polski. Natomiast gradacja kornika, tak jak przewidywali naukowcy, podobnie jak inne gradacje zwyczajnie skończyła się sama.

Owszem, jest mniej świerka, ale ten zimnolubny gatunek drzewa wycofuje się z Polski, co jest zrozumiałe w epoce ocieplającego się klimatu. Zresztą w niektórych miejscach Puszczy świerk ma się wciąż bardzo dobrze i skutecznie się sam odnawia.
",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26791807,wilk-na-celowniku-jak-polska-nie-radzi-sobie-z-ochrona-przyrody.html","Czuję wściekłość podszytą bezsilnością, gdy dowiaduję się o kolejnych zastrzelonych wilkach. Wiem, że będą następne. Odpowiada za to nasze państwo, które nawet nie udaje, że kontroluje myśliwych.

Na początku grudnia Katarzyna Ramotowska, miłośniczka i znawczyni Biebrzy, znalazła martwego młodego wilka zaledwie kilkaset metrów od granic Biebrzańskiego Parku Narodowego. Rany po kuli były wyraźne. Sekcja przeprowadzona w Instytucie Biologii Ssaków PAN w Białowieży nie pozostawiła żadnych wątpliwości. Wilk został zastrzelony ze sztucera, najczęściej dziś używanej broni myśliwskiej. Takich przypadków jest coraz więcej.

16 stycznia 2021 r. Stowarzyszenie dla Natury „Wilk” otrzymało informację o martwym wilku leżącym w rowie koło drogi w okolicach Ośna Lubuskiego. Zwierzę zostało zastrzelone z broni myśliwskiej. W ciele odkryto niewielki otwór wlotowy oraz spory otwór wylotowy, przez który wypadły fragmenty jelit.

W 2019 roku było głośno o zabiciu w pobliżu Roztoczańskiego Parku Narodowego Kosego, wilka, który nosił obrożę telemetryczną założoną mu przez naukowców. Dzięki danym z obroży i obserwacjom z foto pułapek wiadomo było, że Kosy był troskliwym ojcem.

Został zastrzelony, gdy jego paromiesięcznym szczeniętom było daleko do samodzielności. Kilka tygodni wcześniej została śmiertelnie postrzelona jego towarzyszka Debra, ich trochę ponadroczna córka pomimo starań nie podołała wychowaniu młodszego rodzeństwa.
– Wszystkie trzy szczenięta padły – mówi mi dr hab. Sabina Pierużek-Nowak, prezeska Stowarzyszenia. W tym samym roku zginął od kuli w okolicach Kluczborka wilk Miko, którego wcześniej uratowano po kolizji z samochodem.",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26786275,zima-sie-nie-konczy-czeka-nas-wiekszy-mroz-ale-tez-troche.html","Mamy za sobą tydzień prawdziwej zimy. Wszystkie znaki na niebie wskazują na to, że czeka nas kolejny.

Zacznijmy od sytuacji w stratosferze, która poprzez cały łańcuch powiązań doprowadziła do napływu bardzo chłodnego powietrza z okolic bieguna i północnej Syberii nad większą część Europy.

Rozpad wiru polarnego jest w pełni. Na wizualizacji wichrów wiejących w stratosferze (poniżej) widać, że nie ma już pojedynczego wiru, tylko trzy osobne. Prędkość wiatru zmalała w nich do ok. 70 km/godz. Na początku stycznia wynosiła ponad 200 km/godz.

Mapa prędkości wiatru i temperatury w stratosferze 6 lutego 2021 r. Widoczny rozpad stratosferycznego wiru polarnego.2 ZDJĘCIA
Mapa prędkości wiatru i temperatury w stratosferze 6 lutego 2021 r. Widoczny rozpad stratosferycznego wiru polarnego. (earth.nullschool.net)

A zatem osłabienie wiejącego niżej prądu strumieniowego będzie trwało. To z kolei oznacza wyższe niż zwykle prawdopodobieństwo rozlewania się chłodnego arktycznego powietrza na południe oraz skłonność do tworzenia się blokad wyżowych – stabilnych wyżów atmosferycznych blokujących typową dla łagodnych zim cyrkulację zachodnią.

Z pierwszym zjawiskiem mieliśmy do czynienia w mijającym tygodniu. Chłodne powietrze spłynęło do całej Europy na północ od Alp i Karpat. Jego kontakt z cieplejszym i zasobniejszym w wilgoć spowodował obfite opady śniegu.

W nadchodzącym tygodniu dojdzie do uspokojenia w pogodzie i prawdopodobnie do powstania blokady wyżowej.
Najbardziej predysponowany do utworzenia się stabilnego wyżu jest Półwysep Skandynawski, mocno już wychłodzony. Nocami temperatury spadają tam do ok. -35 st. C, a ciśnienie jest wysokie – blisko 1040 hPa. Modele numeryczne przewidują, że na początku przyszłego tygodnia centrum wyżu zlokalizowane będzie w okolicach Oslo.

Prognoza pogody na następny tydzień
Znajdziemy się więc we wschodniej, chłodniejszej części wyżu, w której według schematu krążenia powietrza w takim ośrodku barycznym (zgodnie z ruchem wskazówek zegara) wiatr wieje z północy.",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26783066,tlusty-czarnek-czyli-minister-sie-jakos-wyzywi.html","Nauczyciele w czwartek żartowali, że celebrują ""Tłusty Czarnek"". Nieładnie się śmiać z czyjejś choroby, ale ten gruby żart okazał się mieć wymiar metaforyczny. Otóż minister edukacji i nauki własnym podpisem znacznie powiększył swój dorobek naukawy!

9 lutego minister Przemysław Czarnek opublikował nowy ""rozszerzony wykaz czasopism naukowych i recenzowanych materiałów z konferencji międzynarodowych"" (poprzedni pochodził z 18 grudnia 2019 r. i został ogłoszony przez Jarosława Gowina). Nowy wykaz zaczął obowiązywać, zanim jeszcze został ogłoszony - od 2019 r. Ma być ważny do końca tego roku.

Minister edukacji w rządzie PiS Przemysław Czarnek zwiększył punktację czasopism, w których sam publikował. Jednym podpisem 'podwoił' swój dorobek naukowy (wartość punktową publikacji).
Czytaj także:
Awantura na uczelniach. Minister Czarnek daje punkty czasopismom, w których publikował
Znalazły się w nim - nieoczekiwanie chyba dla naiwnych - m.in. wydawane przez uczelnię Tadeusza Rydzyka ""Fides, Ratio et Patria. Studia toruńskie"". Minister edukacji i nauki przyznał studiom toruńskiego biznesmena w habicie aż 40 punktów. Co za debiut!

Za każdą publikację w fachowych, recenzowanych czasopismach naukowcy mogą uzyskać po 20, 40, 70, 100, 140 albo 200 punktów. Im więcej w sumie nazbierają, tym wyższa ocena ich dorobku zawodowego. Przy czym 200 punktów otrzymuje się za publikację w ""Nature"", ""Science"" czy ""Lancecie"".

Punktacja wyznacza więc system kastowy porównywalny z tym piłkarskim - od kopania w klasie okręgowej po czarowanie w lidze mistrzów.
Skoro o czarach mowa. Nowy wykaz podniósł ocenę czasopism katolickich, szczególnie tych wydawanych przez KUL - uczelnię, na której minister Czarnek jest od ub. roku profesorem prawa konstytucyjnego (to, oczywiście, przypadkowa zbieżność!). Cudem awansowały aż o dwie ligi. 

Najtłustszego ""kopa w górę"" dostały ""Archiwa Biblioteki i Muzea Kościelne"" - z 40 na 100 punktów. Blisko, oj blisko ekstraklasy, a nawet ligi mistrzów. Może w przyszłym roku?",0,,,
wyborcza.pl,"https://wyborcza.pl/7,75400,26698242,na-badania-covid-19-wydajemy-mniej-niz-na-wsparcie-dla-ojca.html","W walce z pandemią badania naukowe i nowe technologie odgrywają kluczową rolę. Ale nie w Polsce.

Amerykański komik Joe Rogan w jednym ze swoich wystąpień martwił się o to, że ludzkość z dekady na dekadę głupieje i że nastąpi katastrofa, kiedy wymrą ostatni mądrzy ludzie znający tajniki technologii, z których na co dzień korzystamy. Czy wiecie, jak działają te wszystkie rzeczy wokół nas? – pytał publiczność. Jak szybko wyślecie mi maila, kiedy zostaniecie tylko z maczetą w dżungli? Co robicie, kiedy wyłączą wam prąd? Bo ja – ciągnął Rogan – siadam i... czekam. Aż prąd włączą.

Tak naukowcy walczą o szczepionkę przeciwko koronawirusowi [INFOGRAFIKI]
Czytaj także:
Tak naukowcy walczą o szczepionkę przeciwko koronawirusowi [INFOGRAFIKI]
Bardzo podobnie zachowała się Polska, kiedy w Wuhanie pojawił się nowy wirus układu oddechowego i rozszedł się po świecie. W rozwiniętych krajach świata naukowcy zabrali się natychmiast za rozpracowanie wroga, a jak tylko wyizolowali i poznali pełną sekwencję genetyczną zarazka, przystąpili do opracowywania szczepionek.

My zamknęliśmy granice i – niczym komik Rogan – postanowiliśmy czekać. Aż ktoś wymyśli, wyprodukuje i sprzeda nam szczepionkę przeciwko COVID-19.
Szczepionka? Poza naszym zasięgiem
Na szczęście jesteśmy członkiem UE i dostaliśmy ją z przydziału. Bo sami nie podjęliśmy najmniejszej próby opracowania szczepionki, choć swoje preparaty w różnych fazach badań mają nie tylko gospodarcze potęgi takie jak USA, Rosja, Chiny, Japonia, Wielka Brytania, Niemcy, Francja, Włochy, ale także Izrael, Meksyk, Wietnam, Tajwan, Tajlandia czy Australia. Ba, nawet na Kubie, w Iranie i Turcji trwają ambitne projekty zrobienia własnej szczepionki.

Profesor Jacek Jemielity prezentował w Warszawie wyniki badań i ich ekonomiczne konsekwencje
Czytaj także:
Polski patent zarobił już 610 mln euro, ale... dla firmy z Niemiec. Pozbyliśmy się kury znoszącej złote jajka?
Znamienne jest wydarzenie z listopada 2016 r. Zrobiło się wtedy głośno o sukcesie biochemików z Uniwersytetu Warszawskiego. Zespół dr. hab. Jacka Jemielitego opracował metodę modyfikacji mRNA – tak żeby dużo wolniej ulegał rozkładowi (normalnie mRNA jest aktywny dość krótko, bo enzymy komórki niszczą go w ciągu minut lub godzin).",0,,,
